Seriff	AMERICA ONLINE INC
Jim Kimsey	AOL LLC
Kimsey	AOL LLC
Steve Case	AOL LLC
Case	AOL LLC
Marc Seriff	AOL LLC
Seriff	AOL LLC
Alberto Sangiovanni-Vincentelli	Synopsys
Sangiovanni-Vincentelli	Synopsys
Aart de Geus	Synopsys
Geus	Synopsys
Murugan Pal	SpikeSource
Pal	SpikeSource
Raymond J. Lane	SpikeSource
Lane	SpikeSource
Randolph H. Levine	Zettacore
Levine	Zettacore
Simon Crosby	XenSource
Crosby	XenSource
Ian Pratt	XenSource
Pratt	XenSource
Simon Crosby	XenSource Inc
Crosby	XenSource Inc
Ian Pratt	XenSource Inc
Pratt	XenSource Inc
Peter Altman	XDx, Inc.
Altman	XDx, Inc.
Jeff Patterson	Visible Path
Patterson	Visible Path
Antony Brydon	Visible Path
Brydon	Visible Path
David Fialkow	Upromise
Fialkow	Upromise
Ted Johnson	Trumba
Johnson	Trumba
Jeremy Jaech	Trumba
Jaech	Trumba
Gary Leight	Tidal Software
Leight	Tidal Software
Paul Zalesky	TherOx
Zalesky	TherOx
Richard Spears	TherOx
Spears	TherOx
Randall Kruep	Stoke
Kruep	Stoke
Shaoher Pan	Himax Display (USA) Inc.
Pan	Himax Display (USA) Inc.
Shaoher Pan	SP, Inc.
Pan	SP, Inc.
Shaoher Pan	SP
Pan	SP
Shaoher Pan	Spatial Photonics, Inc.
Pan	Spatial Photonics, Inc.
Dean Kamen	Segway
Kamen	Segway
Dean Kamen	Segway, Inc.
Kamen	Segway, Inc.
Dean Kamen	Segway Inc.
Kamen	Segway Inc.
Dean Kamen	Segway
Kamen	Segway
Abhijit Phanse	Scintera Networks
Phanse	Scintera Networks
Abhijit G. Shanbhag	Scintera Networks
Shanbhag	Scintera Networks
Bernard Xavier	Quorum Systems
Xavier	Quorum Systems
Joe Beninato	Presto
Beninato	Presto
John Love	One True Media
Love	One True Media
Mark Moore	One True Media
Moore	One True Media
Sorin Cismas	Mobilygen
Cismas	Mobilygen
Sorin Cismas	MOBILYGEN CORP
Cismas	MOBILYGEN CORP
Milo Medin	M2Z Networks
Medin	M2Z Networks
John Muleta	M2Z Networks
Muleta	M2Z Networks
F. Craig Farrill	Kodiak Networks
Farrill	Kodiak Networks
Kris Patel	Kodiak Networks
Patel	Kodiak Networks
Bruce Lawler	Kodiak Networks
Lawler	Kodiak Networks
Reza Bundy	Iron Planet
Bundy	Iron Planet
Reza Bundy	IronPlanet
Bundy	IronPlanet
Fermi Wang	Ambarella
Wang	Ambarella
Les Kohn	Ambarella
Kohn	Ambarella
Didier LeGall	Ambarella
LeGall	Ambarella
John Ju	Ambarella
Ju	Ambarella
Fermi Wang	Ambarella Inc.
Wang	Ambarella Inc.
Les Kohn	Ambarella Inc.
Kohn	Ambarella Inc.
Didier LeGall	Ambarella Inc.
LeGall	Ambarella Inc.
John Ju	Ambarella Inc.
Ju	Ambarella Inc.
Keith J. Krach	Ariba
Krach	Ariba
Paul Hegarty	Ariba
Hegarty	Ariba
Bobby Lent	Ariba
Lent	Ariba
Keith J. Krach	Ariba Inc.
Krach	Ariba Inc.
Paul Hegarty	Ariba Inc.
Hegarty	Ariba Inc.
Bobby Lent	Ariba Inc.
Lent	Ariba Inc.
Donald T. Valentine	Sequoia Capital
Valentine	Sequoia Capital
Mark Britton	Avvo
Britton	Avvo
Sendi Widjaja	Avvo
Widjaja	Avvo
Pamela Day	Blazent
Day	Blazent
Dileep Panjwani	Blue Lane Technologies
Panjwani	Blue Lane Technologies
Constantine Polychronopoulos	ByteMobile
Polychronopoulos	ByteMobile
Brian Behlendorf	CollabNet
Behlendorf	CollabNet
Tim O'Reilly	CollabNet
O'Reilly	CollabNet
Peter Cobb	eBags.com
Cobb	eBags.com
Pierre Omidyar	eBay
Omidyar	eBay
Pierre Omidyar	eBay Inc.
Omidyar	eBay Inc.
Phil Winterbottom	Entrisphere
Winterbottom	Entrisphere
Phillip Mobin	Jaxtr
Mobin	Jaxtr
Touraj Parang	Jaxtr
Parang	Jaxtr
Sabeer Bhatia	Jaxtr
Bhatia	Jaxtr
Jay Adelson	Equinix
Adelson	Equinix
David F. Welch	Infinera
Welch	Infinera
Drew D. Perkins	Infinera
Perkins	Infinera
Jagdeep Singh	Infinera
Singh	Infinera
David F. Welch	INFINERA CORP
Welch	INFINERA CORP
Drew D. Perkins	INFINERA CORP
Perkins	INFINERA CORP
Jagdeep Singh	INFINERA CORP
Singh	INFINERA CORP
David F. Welch	ZEPTON NETWORKS INC
Welch	ZEPTON NETWORKS INC
Drew D. Perkins	ZEPTON NETWORKS INC
Perkins	ZEPTON NETWORKS INC
Jagdeep Singh	ZEPTON NETWORKS INC
Singh	ZEPTON NETWORKS INC
Scott Faber	Ingenio
Faber	Ingenio
Scott Faber	Ingenio Inc
Faber	Ingenio Inc
Kevin Peters	Jamba Juice
Peters	Jamba Juice
Joe Vergara	Jamba Juice
Vergara	Jamba Juice
Kirk Perron	Jamba Juice
Perron	Jamba Juice
Linda Olds	Jamba Juice
Olds	Jamba Juice
Kevin Peters	Services Acquisition Corp International
Peters	Services Acquisition Corp International
Joe Vergara	Services Acquisition Corp International
Vergara	Services Acquisition Corp International
Kirk Perron	Services Acquisition Corp International
Perron	Services Acquisition Corp International
Linda Olds	Services Acquisition Corp International
Olds	Services Acquisition Corp International
Kevin Peters	JAMBA INC
Peters	JAMBA INC
Joe Vergara	JAMBA INC
Vergara	JAMBA INC
Kirk Perron	JAMBA INC
Perron	JAMBA INC
Linda Olds	JAMBA INC
Olds	JAMBA INC
Kevin Peters	JAMBA, INC.
Peters	JAMBA, INC.
Joe Vergara	JAMBA, INC.
Vergara	JAMBA, INC.
Kirk Perron	JAMBA, INC.
Perron	JAMBA, INC.
Linda Olds	JAMBA, INC.
Olds	JAMBA, INC.
Jahangir Mohammed	Jasper Technologies, Inc.
Mohammed	Jasper Technologies, Inc.
Jahangir Mohammed	Jasper Wireless
Mohammed	Jasper Wireless
Jahangir Mohammed	Jasper Wireless, Inc.
Mohammed	Jasper Wireless, Inc.
Massachusetts General Court	Harvard University
Court	Harvard University
Massachusetts General Court	Harvard
Court	Harvard
Massachusetts General Court	Harvard University, Cambridge
Court	Harvard University, Cambridge
Massachusetts General Court	Harvard University, main campus
Court	Harvard University, main campus
William Rainey Harper	University of Chicago
Harper	University of Chicago
John D. Rockefeller	University of Chicago
Rockefeller	University of Chicago
John Dewey	University of Chicago
Dewey	University of Chicago
William Rainey Harper	University of Chicago, main campus
Harper	University of Chicago, main campus
John D. Rockefeller	University of Chicago, main campus
Rockefeller	University of Chicago, main campus
John Dewey	University of Chicago, main campus
Dewey	University of Chicago, main campus
William Rainey Harper	UC
Harper	UC
John D. Rockefeller	UC
Rockefeller	UC
John Dewey	UC
Dewey	UC
Bill Trenchard	LiveOps
Trenchard	LiveOps
Maynard Webb	LiveOps
Webb	LiveOps
Paul Hsiao	Mazu Networks
Hsiao	Mazu Networks
Max Poletto	Mazu Networks
Poletto	Mazu Networks
Eddie Kohler	Mazu Networks
Kohler	Mazu Networks
Kowsik Guruswamy	Mu Security
Guruswamy	Mu Security
Ajit Sancheti	Mu Security
Sancheti	Mu Security
Kowsik Guruswamy	Mu Dynamics
Guruswamy	Mu Dynamics
Ajit Sancheti	Mu Dynamics
Sancheti	Mu Dynamics
Michael Widenius	MySQL AB
Widenius	MySQL AB
Allan Larsson	MySQL AB
Larsson	MySQL AB
David Axmark	MySQL AB
Axmark	MySQL AB
Michael Widenius	MySQL
Widenius	MySQL
Allan Larsson	MySQL
Larsson	MySQL
David Axmark	MySQL
Axmark	MySQL
Brian Michel Sager	Nanosolar
Sager	Nanosolar
Mohy Abdelgany	Newport Media
Abdelgany	Newport Media
Mohy Abdelgany	NEWPORT MEDIA INC
Abdelgany	NEWPORT MEDIA INC
Mohy Abdelgany	Newport Media, Inc
Abdelgany	Newport Media, Inc
Govind Kizhepat	NetXen
Kizhepat	NetXen
Robert Zangrillo	NorthStar
Zangrillo	NorthStar
Marc Andreessen	Opsware
Andreessen	Opsware
In Sik Rhee	Opsware
Rhee	Opsware
Ben Horowitz	Opsware
Horowitz	Opsware
Marc Andreessen	Loudcloud
Andreessen	Loudcloud
In Sik Rhee	Loudcloud
Rhee	Loudcloud
Ben Horowitz	Loudcloud
Horowitz	Loudcloud
Marc Andreessen	LOUDCLOUD INC
Andreessen	LOUDCLOUD INC
In Sik Rhee	LOUDCLOUD INC
Rhee	LOUDCLOUD INC
Ben Horowitz	LOUDCLOUD INC
Horowitz	LOUDCLOUD INC
Marc Andreessen	OPSWARE INC
Andreessen	OPSWARE INC
In Sik Rhee	OPSWARE INC
Rhee	OPSWARE INC
Ben Horowitz	OPSWARE INC
Horowitz	OPSWARE INC
Lance Rosenzweig	PeopleSupport
Rosenzweig	PeopleSupport
Lance Rosenzweig	PeopleSupport, Inc.
Rosenzweig	PeopleSupport, Inc.
Lance Rosenzweig	PeopleSupport Inc
Rosenzweig	PeopleSupport Inc
Mike Farmwald	Rambus
Farmwald	Rambus
Mark Horowitz	Rambus
Horowitz	Rambus
Marc Ewing	Red Hat Software
Ewing	Red Hat Software
Bob Young	Red Hat Software
Young	Red Hat Software
Marc Ewing	RedHat
Ewing	RedHat
Bob Young	RedHat
Young	RedHat
Taher Elgamal	Securify
Elgamal	Securify
Geoffrey Cooper	Securify
Cooper	Securify
Steve Teig	Tabula
Teig	Tabula
Ari Zilka	Terracotta, Inc.
Zilka	Terracotta, Inc.
Roy D'Souza	Mimosa Systems
D'Souza	Mimosa Systems
T. M. Ravi	Mimosa Systems
Ravi	Mimosa Systems
Roy D'Souza	Mimosa Systems, Inc.
D'Souza	Mimosa Systems, Inc.
T. M. Ravi	Mimosa Systems, Inc.
Ravi	Mimosa Systems, Inc.
Narasimha Chari	Tropos Networks
Chari	Tropos Networks
Devabhaktuni Srikrishna	Tropos Networks
Srikrishna	Tropos Networks
Ashfaq Munshi	Vivecon
Munshi	Vivecon
Joseph Ansanelli	Vontu
Ansanelli	Vontu
Michael Wolfe	Vontu
Wolfe	Vontu
Kevin Rowney	Vontu
Rowney	Vontu
Sunil Shah	Xoomsys
Shah	Xoomsys
Sunil Shah	Xoomsys Inc.
Shah	Xoomsys Inc.
Robin Chase	Zipcar
Chase	Zipcar
Antje Danielson	Zipcar
Danielson	Zipcar
Kethinni Chittibabu	Konarka Technologies
Chittibabu	Konarka Technologies
Alan J. Heeger	Konarka Technologies
Heeger	Konarka Technologies
Sukant K. Tripathy	Konarka Technologies
Tripathy	Konarka Technologies
Srinivasan Balasubramanian	Konarka Technologies
Balasubramanian	Konarka Technologies
David Hitz	NetApp
Hitz	NetApp
Michael Malcolm	NetApp
Malcolm	NetApp
James Lau	NetApp
Lau	NetApp
David Hitz	Network Appliance
Hitz	Network Appliance
Michael Malcolm	Network Appliance
Malcolm	Network Appliance
James Lau	Network Appliance
Lau	Network Appliance
David Hitz	NetApp, Inc.
Hitz	NetApp, Inc.
Michael Malcolm	NetApp, Inc.
Malcolm	NetApp, Inc.
James Lau	NetApp, Inc.
Lau	NetApp, Inc.
David Hitz	NetApp Inc
Hitz	NetApp Inc
Michael Malcolm	NetApp Inc
Malcolm	NetApp Inc
James Lau	NetApp Inc
Lau	NetApp Inc
David Hitz	NETWORK APPLIANCE INC
Hitz	NETWORK APPLIANCE INC
Michael Malcolm	NETWORK APPLIANCE INC
Malcolm	NETWORK APPLIANCE INC
James Lau	NETWORK APPLIANCE INC
Lau	NETWORK APPLIANCE INC
Ram Shriram	24/7 Customer
Shriram	24/7 Customer
Shanmugam Nagarajan	24/7 Customer
Nagarajan	24/7 Customer
P.V. Kannan	24/7 Customer
Kannan	24/7 Customer
Tommy Wessel Nordeng	Cerpus AS
Nordeng	Cerpus AS
Frederick W. Smith	FedEx
Smith	FedEx
Frederick W. Smith	Federal Express
Smith	Federal Express
Frederick W. Smith	FedEx Corporation
Smith	FedEx Corporation
Frederick W. Smith	FDX CORP
Smith	FDX CORP
Frederick W. Smith	FEDEX CORP
Smith	FEDEX CORP
Robert Metcalfe	3Com
Metcalfe	3Com
Howard Charney	3Com
Charney	3Com
Bart Riley	A123 Systems
Riley	A123 Systems
Yet-Ming Chiang	A123 Systems
Chiang	A123 Systems
Bart Riley	A123 Systems, Inc.
Riley	A123 Systems, Inc.
Yet-Ming Chiang	A123 Systems, Inc.
Chiang	A123 Systems, Inc.
William Chen	Accelergy Corporation
Chen	Accelergy Corporation
Omar Hamoui	AdMob
Hamoui	AdMob
Bryan Stolle	Agile
Stolle	Agile
Bryan Stolle	Agile Software Corp
Stolle	Agile Software Corp
Bryan Stolle	Agile Software Corporation
Stolle	Agile Software Corporation
Walter Chrysler	Chrysler Group LLC
Chrysler	Chrysler Group LLC
Walter Chrysler	Chrysler Corporation
Chrysler	Chrysler Corporation
Walter Chrysler	DaimlerChrysler
Chrysler	DaimlerChrysler
Walter Chrysler	Chrysler
Chrysler	Chrysler
Charles Tufts	Tufts University
Tufts	Tufts University
Charles Tufts	Tufts University, Medford
Tufts	Tufts University, Medford
Charles Tufts	Tufts University, main campus
Tufts	Tufts University, main campus
Charles Geschke	Adobe Systems
Geschke	Adobe Systems
John Warnock	Adobe Systems
Warnock	Adobe Systems
Charles Geschke	Adobe Systems Inc.
Geschke	Adobe Systems Inc.
John Warnock	Adobe Systems Inc.
Warnock	Adobe Systems Inc.
Charles Geschke	ADOBE
Geschke	ADOBE
John Warnock	ADOBE
Warnock	ADOBE
Charles Geschke	Adobe Systems Inc. Development Team
Geschke	Adobe Systems Inc. Development Team
John Warnock	Adobe Systems Inc. Development Team
Warnock	Adobe Systems Inc. Development Team
Charles Geschke	Adobe Development Team
Geschke	Adobe Development Team
John Warnock	Adobe Development Team
Warnock	Adobe Development Team
Charles Geschke	Adobe Creative Team
Geschke	Adobe Creative Team
John Warnock	Adobe Creative Team
Warnock	Adobe Creative Team
Charles Geschke	Adobe Incorporated
Geschke	Adobe Incorporated
John Warnock	Adobe Incorporated
Warnock	Adobe Incorporated
Charles Geschke	Adobe Inc
Geschke	Adobe Inc
John Warnock	Adobe Inc
Warnock	Adobe Inc
Charles Geschke	Adobe Systems Incorporated
Geschke	Adobe Systems Incorporated
John Warnock	Adobe Systems Incorporated
Warnock	Adobe Systems Incorporated
Jimmy Wales	Wikia
Wales	Wikia
Angela Beesley Starling	Wikia
Starling	Wikia
Jimmy Wales	Wikia
Wales	Wikia
Angela Beesley Starling	Wikia
Starling	Wikia
Jimmy Wales	Wikia, Inc.
Wales	Wikia, Inc.
Angela Beesley Starling	Wikia, Inc.
Starling	Wikia, Inc.
Rob Ryan	Ascend Communications
Ryan	Ascend Communications
Jeanette Symons	Ascend Communications
Symons	Ascend Communications
Marc Canter	Macromedia
Canter	Macromedia
Marc Canter	Macromedia Inc.
Canter	Macromedia Inc.
Mitchell Kapor	Open Source Applications Foundation
Kapor	Open Source Applications Foundation
Mitchell Kapor	OSAF
Kapor	OSAF
Dan Farmer	Elemental Security
Farmer	Elemental Security
Peter Watkins	Elemental Security
Watkins	Elemental Security
William Tennent	Princeton University
Tennent	Princeton University
John Witherspoon	Princeton University
Witherspoon	Princeton University
Jonathan Dickinson	Princeton University
Dickinson	Princeton University
Aaron Burr, Sr.	Princeton University
Sr.	Princeton University
William Tennent	Princeton University, Borough of Princeton
Tennent	Princeton University, Borough of Princeton
John Witherspoon	Princeton University, Borough of Princeton
Witherspoon	Princeton University, Borough of Princeton
Jonathan Dickinson	Princeton University, Borough of Princeton
Dickinson	Princeton University, Borough of Princeton
Aaron Burr, Sr.	Princeton University, Borough of Princeton
Sr.	Princeton University, Borough of Princeton
William Tennent	Princeton University, main campus
Tennent	Princeton University, main campus
John Witherspoon	Princeton University, main campus
Witherspoon	Princeton University, main campus
Jonathan Dickinson	Princeton University, main campus
Dickinson	Princeton University, main campus
Aaron Burr, Sr.	Princeton University, main campus
Sr.	Princeton University, main campus
Roongko Doong	Agitar Software
Doong	Agitar Software
Alberto Savoia	Agitar Software
Savoia	Agitar Software
Roongko Doong	Agitar
Doong	Agitar
Alberto Savoia	Agitar
Savoia	Agitar
Zohar Levkovitz	Amobee
Levkovitz	Amobee
Sashi Reddi	AppLabs
Reddi	AppLabs
Keerti Melkote	Aruba Networks
Melkote	Aruba Networks
Keerti Melkote	ARUBA NETWORKS, INC.
Melkote	ARUBA NETWORKS, INC.
Keerti Melkote	ARUBA NETWORKS INC
Melkote	ARUBA NETWORKS INC
Alejandro Zaffaroni	Affymetrix
Zaffaroni	Affymetrix
Stephen Fodor	Affymetrix
Fodor	Affymetrix
Alejandro Zaffaroni	Affymetrix Inc.
Zaffaroni	Affymetrix Inc.
Stephen Fodor	Affymetrix Inc.
Fodor	Affymetrix Inc.
Mary Lyon	Mount Holyoke College
Lyon	Mount Holyoke College
Mary Lyon	Mt. Holyoke, MHC, Moho
Lyon	Mt. Holyoke, MHC, Moho
Mary Lyon	Mount Holyoke College, main campus
Lyon	Mount Holyoke College, main campus
Mary Lyon	MoHo
Lyon	MoHo
Mary Lyon	MHC
Lyon	MHC
Mika Salmi	Atom Entertainment
Salmi	Atom Entertainment
Mika Salmi	Atom Entertainment Inc
Salmi	Atom Entertainment Inc
Simon Cao	Avanex
Cao	Avanex
William J. Warner	Avid Technology
Warner	Avid Technology
William J. Warner	Avid Technology Inc.
Warner	Avid Technology Inc.
David Agus	Applied Proteomics, Inc.
Agus	Applied Proteomics, Inc.
Danny Hillis	Applied Proteomics, Inc.
Hillis	Applied Proteomics, Inc.
Michael Perone	Barracuda Networks
Perone	Barracuda Networks
Dean Drako	Barracuda Networks
Drako	Barracuda Networks
Zach Levow	Barracuda Networks
Levow	Barracuda Networks
Arogyaswami Paulraj	Beceem Communications
Paulraj	Beceem Communications
Babu Mandava	Beceem Communications
Mandava	Beceem Communications
Shahin Hedayat	Beceem Communications
Hedayat	Beceem Communications
William Barton Rogers	Massachusetts Institute of Technology
Rogers	Massachusetts Institute of Technology
William Barton Rogers	MIT
Rogers	MIT
William Barton Rogers	Massachusetts Institute of Technology, Cambridge
Rogers	Massachusetts Institute of Technology, Cambridge
William Barton Rogers	Massachusetts Institute of Technology, main campus
Rogers	Massachusetts Institute of Technology, main campus
Andrew Carnegie	Carnegie Mellon University
Carnegie	Carnegie Mellon University
Andrew Carnegie	CMU
Carnegie	CMU
Andrew Carnegie	Carnegie Mellon University, Pittsburgh
Carnegie	Carnegie Mellon University, Pittsburgh
Andrew Carnegie	Carnegie Mellon University, Pittsburgh Campus
Carnegie	Carnegie Mellon University, Pittsburgh Campus
Thomas Jefferson	University of Virginia
Jefferson	University of Virginia
Thomas Jefferson	UVA
Jefferson	UVA
Thomas Jefferson	U.Va.
Jefferson	U.Va.
Thomas Jefferson	University of Virginia, Charlottesville
Jefferson	University of Virginia, Charlottesville
Thomas Jefferson	University of Virginia, main campus
Jefferson	University of Virginia, main campus
Charles Thorp	Durham University
Thorp	Durham University
William Van Mildert	Durham University
Mildert	Durham University
Charles Thorp	University of Durham
Thorp	University of Durham
William Van Mildert	University of Durham
Mildert	University of Durham
Charles Thorp	Durham University, Thornaby-on-Tees
Thorp	Durham University, Thornaby-on-Tees
William Van Mildert	Durham University, Thornaby-on-Tees
Mildert	Durham University, Thornaby-on-Tees
Charles Thorp	Durham University, main campus
Thorp	Durham University, main campus
William Van Mildert	Durham University, main campus
Mildert	Durham University, main campus
William Marsh Rice	Rice University
Rice	Rice University
William Marsh Rice	Rice University, Houston
Rice	Rice University, Houston
William Marsh Rice	Rice University, main campus
Rice	Rice University, main campus
John Evans	Northwestern University
Evans	Northwestern University
John Evans	Northwestern University, Chicago
Evans	Northwestern University, Chicago
George Whitefield	University of Pennsylvania
Whitefield	University of Pennsylvania
Benjamin Franklin	University of Pennsylvania
Franklin	University of Pennsylvania
George Whitefield	Penn
Whitefield	Penn
Benjamin Franklin	Penn
Franklin	Penn
George Whitefield	UPenn
Whitefield	UPenn
Benjamin Franklin	UPenn
Franklin	UPenn
George Whitefield	University of Pennsylvania, Philadelphia
Whitefield	University of Pennsylvania, Philadelphia
Benjamin Franklin	University of Pennsylvania, Philadelphia
Franklin	University of Pennsylvania, Philadelphia
George Whitefield	University of Pennsylvania, main campus
Whitefield	University of Pennsylvania, main campus
Benjamin Franklin	University of Pennsylvania, main campus
Franklin	University of Pennsylvania, main campus
Queen Victoria	University of Liverpool
Victoria	University of Liverpool
Queen Victoria	Liverpool University
Victoria	Liverpool University
Queen Victoria	University of Liverpool, main campus
Victoria	University of Liverpool, main campus
Queen Victoria	University College Liverpool
Victoria	University College Liverpool
M. Carey Thomas	Bryn Mawr College
Thomas	Bryn Mawr College
M. Carey Thomas	Bryn Mawr College, main campus
Thomas	Bryn Mawr College, main campus
M. Carey Thomas	BMC
Thomas	BMC
John Carroll	Georgetown University
Carroll	Georgetown University
John Carroll	Georgetown University, main campus
Carroll	Georgetown University, main campus
Albert Gallatin	New York University
Gallatin	New York University
Mordecai Manuel Noah	New York University
Noah	New York University
Albert Gallatin	NYU
Gallatin	NYU
Mordecai Manuel Noah	NYU
Noah	NYU
Albert Gallatin	New York University, New York City
Gallatin	New York University, New York City
Mordecai Manuel Noah	New York University, New York City
Noah	New York University, New York City
Albert Gallatin	New York University, main campus
Gallatin	New York University, main campus
Mordecai Manuel Noah	New York University, main campus
Noah	New York University, main campus
Jacob Sleeper	Boston University
Sleeper	Boston University
Lee Claflin	Boston University
Claflin	Boston University
